TradeID,Date,CommodityID,TraderID,Position,Volume,Price,Notional_EUR,PnL_EUR
TR008190,2025-06-11,GAS,T01,Short,303,36.77,11141.23,84.33
TR008191,2025-06-11,PWR,T01,Short,1138,88.31,100500.76,-2319.78
TR008192,2025-06-11,GAS,T05,Long,311,36.22,11265.6,-67.49
TR008193,2025-06-11,COAL,T01,Short,626,122.37,76604.41,-739.87
TR008194,2025-06-11,PWR,T03,Long,1826,90.93,166036.27,4756.55
TR008195,2025-06-11,CO2,T08,Short,552,68.19,37639.29,510.86
TR008196,2025-06-11,COAL,T03,Short,1317,117.82,155162.91,-2731.48
TR008197,2025-06-12,CO2,T06,Long,537,68.57,36819.99,467.34
TR008198,2025-06-12,CO2,T01,Short,100,69.17,6917.06,-75.3
TR008199,2025-06-12,CO2,T08,Short,1212,72.13,87424.8,122.29
TR008200,2025-06-12,PWR,T07,Long,271,85.11,23064.53,-34.04
TR008201,2025-06-12,COAL,T08,Long,1115,119.0,132689.82,-1723.86
TR008202,2025-06-12,CO2,T03,Short,1676,72.66,121775.72,-3622.76
TR008203,2025-06-12,CO2,T08,Short,739,63.57,46979.01,-126.63
TR008204,2025-06-12,PWR,T07,Short,677,77.37,52379.72,654.44
TR008205,2025-06-12,PWR,T03,Long,660,92.73,61205.06,120.21
TR008206,2025-06-12,CO2,T01,Long,338,68.32,23091.25,-576.34
TR008207,2025-06-12,PWR,T04,Short,1414,79.5,112410.86,-17.07
TR008208,2025-06-12,GAS,T03,Long,1598,38.67,61796.55,-226.54
TR008209,2025-06-12,PWR,T07,Long,722,94.47,68206.8,216.79
TR008210,2025-06-12,CO2,T04,Short,1445,68.16,98495.75,846.9
TR008211,2025-06-12,GAS,T02,Long,1210,39.51,47806.39,156.94
TR008212,2025-06-12,CO2,T04,Short,1478,72.56,107242.6,889.89
TR008213,2025-06-12,COAL,T05,Short,1225,113.51,139047.05,-2917.11
TR008214,2025-06-12,CO2,T08,Short,678,65.14,44165.57,-193.88
TR008215,2025-06-12,CO2,T01,Long,1379,73.2,100941.07,-2247.36
TR008216,2025-06-12,COAL,T03,Short,1044,121.62,126973.6,-1163.25
TR008217,2025-06-12,COAL,T06,Short,1443,109.75,158373.89,-62.59
TR008218,2025-06-12,PWR,T08,Long,1653,94.16,155643.93,-2295.93
TR008219,2025-06-12,COAL,T06,Long,1110,104.96,116502.35,3825.43
TR008220,2025-06-12,GAS,T05,Long,1547,37.67,58271.98,-1055.85
TR008221,2025-06-12,PWR,T03,Short,617,93.67,57795.46,-171.04
TR008222,2025-06-12,CO2,T06,Short,142,67.61,9600.37,-57.94
TR008223,2025-06-12,GAS,T04,Short,1447,37.47,54223.17,-229.17
TR008224,2025-06-13,PWR,T01,Short,1881,96.49,181496.91,439.32
TR008225,2025-06-13,COAL,T06,Long,775,112.54,87214.94,1710.15
TR008226,2025-06-13,CO2,T01,Long,1947,67.61,131637.13,-68.19
TR008227,2025-06-13,CO2,T05,Long,579,69.25,40098.43,182.84
TR008228,2025-06-13,COAL,T08,Short,1011,119.05,120359.43,-884.92
TR008229,2025-06-13,PWR,T05,Long,1923,109.38,210328.37,-1266.51
TR008230,2025-06-13,GAS,T06,Long,371,37.7,13986.36,64.16
TR008231,2025-06-13,GAS,T01,Long,490,38.16,18696.72,212.99
TR008232,2025-06-13,PWR,T06,Long,1711,92.34,157988.99,2642.05
TR008233,2025-06-13,GAS,T07,Long,493,35.57,17534.0,-56.06
TR008234,2025-06-13,CO2,T07,Short,1863,71.69,133557.67,-710.29
TR008235,2025-06-13,GAS,T02,Short,1425,36.94,52642.04,408.07
TR008236,2025-06-13,COAL,T08,Short,759,112.86,85662.57,107.28
TR008237,2025-06-13,GAS,T02,Long,554,37.23,20626.85,273.51
TR008238,2025-06-13,COAL,T04,Long,121,112.74,13641.53,-125.32
TR008239,2025-06-13,GAS,T03,Long,901,39.01,35145.43,-152.29
TR008240,2025-06-13,PWR,T05,Long,368,96.91,35661.46,515.39
TR008241,2025-06-13,PWR,T01,Long,1866,87.98,164175.11,-2805.0
TR008242,2025-06-13,PWR,T06,Long,707,87.66,61975.69,-338.52
TR008243,2025-06-13,GAS,T03,Short,1202,35.33,42460.83,230.22
TR008244,2025-06-13,PWR,T02,Short,146,90.29,13181.65,-1.48
TR008245,2025-06-13,COAL,T07,Long,1355,107.49,145646.51,1243.01
TR008246,2025-06-13,GAS,T06,Long,100,36.13,3613.22,-1.8
TR008247,2025-06-13,CO2,T02,Long,1657,72.42,120002.83,-3160.9
TR008248,2025-06-13,CO2,T01,Long,1474,77.4,114082.46,-2608.87
TR008249,2025-06-13,COAL,T02,Long,1126,116.03,130651.55,1391.3
TR008250,2025-06-13,CO2,T02,Long,1463,64.37,94168.92,-610.0
TR008251,2025-06-13,GAS,T02,Short,799,38.11,30451.63,172.64
TR008252,2025-06-16,COAL,T02,Short,1454,116.91,169992.13,4006.15
TR008253,2025-06-16,GAS,T02,Long,1779,35.62,63366.81,-49.61
TR008254,2025-06-16,PWR,T01,Short,762,97.59,74361.14,-1059.07
TR008255,2025-06-16,PWR,T03,Short,1903,98.15,186779.39,-756.71
TR008256,2025-06-16,GAS,T06,Long,1907,36.36,69335.24,-379.03
TR008257,2025-06-16,COAL,T08,Short,620,116.62,72306.07,-474.2
TR008258,2025-06-16,CO2,T07,Short,193,69.08,13332.83,289.96
TR008259,2025-06-16,GAS,T07,Long,223,40.38,9004.2,-41.98
TR008260,2025-06-16,GAS,T02,Short,1969,38.04,74904.25,-2727.64
TR008261,2025-06-16,CO2,T07,Long,1762,75.3,132677.17,3760.51
TR008262,2025-06-16,COAL,T08,Long,1423,116.95,166415.34,-1340.58
TR008263,2025-06-16,PWR,T05,Short,447,95.69,42771.89,748.38
TR008264,2025-06-16,CO2,T03,Long,1644,67.96,111732.49,-2520.08
TR008265,2025-06-16,COAL,T04,Short,958,110.06,105438.11,2785.32
TR008266,2025-06-16,PWR,T06,Short,1886,85.4,161063.32,-2142.47
TR008267,2025-06-16,CO2,T02,Long,760,71.07,54015.86,-568.39
TR008268,2025-06-16,PWR,T03,Long,693,84.38,58476.19,-968.3
TR008269,2025-06-17,CO2,T08,Short,694,67.83,47076.27,508.99
TR008270,2025-06-17,COAL,T04,Long,279,112.18,31297.52,150.12
TR008271,2025-06-17,CO2,T01,Short,989,64.32,63609.66,282.53
TR008272,2025-06-17,CO2,T04,Short,1070,68.78,73598.18,128.79
TR008273,2025-06-17,COAL,T02,Long,455,120.33,54751.38,-636.23
TR008274,2025-06-17,GAS,T01,Long,721,36.95,26637.98,-373.36
TR008275,2025-06-17,CO2,T08,Long,683,74.17,50658.54,-404.46
TR008276,2025-06-17,COAL,T08,Short,1250,116.74,145926.6,-2264.33
TR008277,2025-06-17,GAS,T07,Short,1149,40.1,46073.77,49.84
TR008278,2025-06-17,COAL,T02,Short,1266,116.19,147097.92,-1164.77
TR008279,2025-06-17,COAL,T07,Short,1139,122.78,139843.4,-2215.61
TR008280,2025-06-17,GAS,T06,Long,182,36.68,6676.49,-124.76
TR008281,2025-06-17,PWR,T08,Short,886,90.01,79746.8,288.54
TR008282,2025-06-17,PWR,T01,Long,829,91.28,75668.92,305.22
TR008283,2025-06-17,CO2,T07,Long,542,69.49,37664.3,343.29
TR008284,2025-06-17,CO2,T06,Short,489,72.83,35615.69,-658.67
TR008285,2025-06-17,COAL,T04,Short,1924,116.42,223995.43,-1847.57
TR008286,2025-06-17,PWR,T01,Long,1747,93.5,163339.97,1384.21
TR008287,2025-06-17,COAL,T07,Short,1921,109.58,210507.32,2088.38
TR008288,2025-06-17,COAL,T04,Long,1081,114.83,124134.34,274.84
TR008289,2025-06-17,CO2,T06,Short,1630,67.61,110197.28,1351.33
TR008290,2025-06-17,CO2,T04,Long,249,68.91,17158.96,175.9
TR008291,2025-06-17,COAL,T04,Long,787,113.74,89509.86,-847.81
TR008292,2025-06-17,CO2,T07,Short,1299,66.05,85799.69,1691.12
TR008293,2025-06-18,GAS,T08,Short,243,36.73,8925.15,-205.47
TR008294,2025-06-18,CO2,T04,Long,446,73.95,32982.83,-118.02
TR008295,2025-06-18,PWR,T08,Long,1761,85.57,150685.62,1291.62
TR008296,2025-06-18,COAL,T03,Short,1362,117.85,160505.96,-1587.87
TR008297,2025-06-18,COAL,T05,Short,564,114.36,64498.71,-950.62
TR008298,2025-06-18,CO2,T05,Short,791,71.35,56435.22,-617.24
TR008299,2025-06-18,CO2,T01,Long,1445,65.92,95254.35,2316.16
TR008300,2025-06-18,CO2,T03,Long,1902,68.69,130641.55,1665.79
TR008301,2025-06-18,COAL,T03,Short,609,111.89,68139.34,742.19
TR008302,2025-06-18,CO2,T06,Long,633,71.94,45539.33,-156.2
TR008303,2025-06-18,COAL,T04,Short,64,114.6,7334.47,-77.93
TR008304,2025-06-18,COAL,T05,Short,1273,107.98,137459.14,2184.02
TR008305,2025-06-18,PWR,T05,Short,706,94.14,66464.86,-374.69
TR008306,2025-06-18,CO2,T05,Short,1563,71.81,112233.27,2143.94
TR008307,2025-06-18,PWR,T02,Long,204,87.94,17939.56,238.69
TR008308,2025-06-18,CO2,T08,Long,1172,73.19,85775.94,-36.5
TR008309,2025-06-18,GAS,T02,Long,1191,38.34,45657.96,575.99
TR008310,2025-06-18,GAS,T05,Long,403,35.82,14436.39,239.86
TR008311,2025-06-18,CO2,T03,Short,1970,75.24,148222.18,-542.91
TR008312,2025-06-18,PWR,T05,Long,1326,82.79,109779.92,1169.95
TR008313,2025-06-18,CO2,T08,Long,1967,71.04,139732.15,-3117.85
TR008314,2025-06-18,CO2,T05,Long,1941,72.43,140579.91,-1078.78
TR008315,2025-06-19,CO2,T04,Short,500,70.03,35013.48,594.78
TR008316,2025-06-19,GAS,T04,Long,1515,33.91,51379.46,-369.59
TR008317,2025-06-19,COAL,T02,Long,1469,114.59,168328.55,-2959.04
TR008318,2025-06-19,COAL,T06,Long,1275,109.16,139180.98,-970.17
TR008319,2025-06-19,PWR,T03,Short,178,92.71,16502.1,-266.1
TR008320,2025-06-19,GAS,T03,Long,588,36.48,21448.48,-87.09
TR008321,2025-06-19,GAS,T04,Long,687,37.43,25717.44,-266.68
TR008322,2025-06-19,GAS,T04,Short,1615,38.61,62356.99,-841.35
TR008323,2025-06-19,GAS,T01,Long,374,39.2,14660.51,-113.17
TR008324,2025-06-19,GAS,T07,Long,578,37.77,21828.49,75.27
TR008325,2025-06-19,PWR,T08,Short,1977,81.32,160762.55,240.69
TR008326,2025-06-19,CO2,T04,Long,1596,71.07,113423.88,3768.09
TR008327,2025-06-19,GAS,T02,Long,1339,40.24,53877.36,-310.59
TR008328,2025-06-19,COAL,T07,Short,1874,115.92,217234.07,-666.28
TR008329,2025-06-19,PWR,T04,Long,751,90.29,67807.25,1854.4
TR008330,2025-06-19,COAL,T04,Short,915,117.73,107725.17,863.61
TR008331,2025-06-19,CO2,T06,Short,1024,73.1,74857.04,235.24
TR008332,2025-06-19,GAS,T08,Short,241,37.49,9035.65,-72.19
TR008333,2025-06-19,CO2,T08,Short,651,72.03,46889.14,989.64
TR008334,2025-06-19,PWR,T08,Short,1864,96.21,179333.95,-2405.46
TR008335,2025-06-19,PWR,T07,Long,1180,86.24,101763.39,2373.55
TR008336,2025-06-19,PWR,T03,Short,300,86.66,25997.23,-38.79
TR008337,2025-06-19,PWR,T07,Short,101,83.79,8463.29,-60.44
TR008338,2025-06-19,GAS,T02,Short,1051,39.65,41670.31,156.29
TR008339,2025-06-19,PWR,T01,Short,308,101.31,31202.46,216.63
TR008340,2025-06-19,PWR,T03,Short,1645,86.85,142875.47,4499.97
TR008341,2025-06-19,GAS,T02,Long,1893,39.25,74301.66,502.22
TR008342,2025-06-19,PWR,T07,Long,1775,99.89,177303.07,2368.25
TR008343,2025-06-20,GAS,T06,Short,1000,37.94,37943.75,-706.43
TR008344,2025-06-20,PWR,T04,Long,1409,84.19,118619.83,1707.66
TR008345,2025-06-20,COAL,T04,Long,180,113.89,20500.49,279.92
TR008346,2025-06-20,GAS,T04,Long,443,37.12,16445.54,-119.45
TR008347,2025-06-20,COAL,T05,Long,1965,115.87,227692.0,1953.11
TR008348,2025-06-20,PWR,T07,Long,1507,101.04,152261.15,-163.82
TR008349,2025-06-20,PWR,T03,Long,1254,99.22,124415.97,1135.39
TR008350,2025-06-20,CO2,T03,Long,1651,75.0,123827.7,1041.48
TR008351,2025-06-20,CO2,T05,Long,50,74.84,3742.11,-6.07
TR008352,2025-06-20,CO2,T05,Long,1876,70.2,131702.52,680.1
TR008353,2025-06-20,GAS,T02,Long,912,39.2,35752.21,-285.14
TR008354,2025-06-20,PWR,T03,Short,1601,97.25,155705.23,-305.3
TR008355,2025-06-20,CO2,T08,Short,1641,73.12,119994.49,-376.7
TR008356,2025-06-20,PWR,T07,Short,837,91.9,76918.48,-1007.19
TR008357,2025-06-20,GAS,T05,Long,1614,33.22,53611.34,-91.32
TR008358,2025-06-20,CO2,T06,Short,600,68.47,41080.15,-31.2
TR008359,2025-06-20,PWR,T01,Short,914,88.2,80617.69,-354.62
TR008360,2025-06-20,GAS,T06,Long,985,33.65,33143.98,-22.18
TR008361,2025-06-20,COAL,T07,Short,923,114.16,105367.71,-161.95
TR008362,2025-06-20,GAS,T06,Long,389,35.62,13855.69,106.19
TR008363,2025-06-20,CO2,T05,Long,123,67.79,8338.24,66.06
TR008364,2025-06-20,PWR,T07,Short,1732,84.07,145606.51,-132.58
TR008365,2025-06-20,GAS,T03,Long,514,36.13,18572.6,62.11
TR008366,2025-06-20,GAS,T03,Long,1717,36.87,63309.34,1388.0
TR008367,2025-06-20,CO2,T01,Long,519,70.3,36486.57,23.1
TR008368,2025-06-23,CO2,T08,Short,989,67.93,67184.31,-23.77
TR008369,2025-06-23,COAL,T08,Short,911,117.6,107129.77,2474.67
TR008370,2025-06-23,GAS,T04,Long,154,38.61,5946.52,84.39
TR008371,2025-06-23,COAL,T07,Short,1838,112.97,207632.45,3642.36
TR008372,2025-06-23,CO2,T05,Long,733,69.59,51011.24,77.35
TR008373,2025-06-23,CO2,T08,Short,964,70.2,67669.73,1472.44
TR008374,2025-06-23,PWR,T08,Long,797,89.7,71491.61,-462.58
TR008375,2025-06-23,PWR,T02,Long,187,82.84,15491.07,226.32
TR008376,2025-06-23,CO2,T05,Short,593,69.39,41150.0,542.62
TR008377,2025-06-23,GAS,T06,Short,1127,36.58,41225.89,-60.55
TR008378,2025-06-23,CO2,T02,Short,373,64.46,24042.42,-75.14
TR008379,2025-06-23,PWR,T07,Short,1571,93.06,146203.48,1328.49
TR008380,2025-06-23,CO2,T02,Short,456,73.21,33381.71,772.28
TR008381,2025-06-23,CO2,T05,Short,1116,71.55,79855.25,-359.04
TR008382,2025-06-23,COAL,T05,Short,1728,112.61,194591.48,-1933.5
TR008383,2025-06-23,PWR,T07,Short,1705,94.32,160813.17,599.34
TR008384,2025-06-23,CO2,T06,Short,345,70.72,24397.0,346.93
TR008385,2025-06-23,CO2,T03,Short,157,74.97,11769.53,1.48
TR008386,2025-06-23,PWR,T07,Long,1203,92.84,111680.84,-2361.04
TR008387,2025-06-23,PWR,T06,Short,1476,86.53,127713.6,1436.2
TR008388,2025-06-23,GAS,T05,Short,1493,32.87,49069.85,392.09
TR008389,2025-06-24,CO2,T03,Short,1522,69.88,106364.66,-1847.57
TR008390,2025-06-24,PWR,T04,Long,640,95.36,61029.91,1523.22
TR008391,2025-06-24,COAL,T07,Long,1966,118.54,233056.22,3901.1
TR008392,2025-06-24,PWR,T08,Long,1991,91.77,182720.65,-4661.43
TR008393,2025-06-24,CO2,T08,Long,146,67.23,9815.89,-79.65
TR008394,2025-06-24,COAL,T02,Short,1414,115.55,163391.31,-399.94
TR008395,2025-06-24,COAL,T07,Long,546,120.69,65897.7,-47.39
TR008396,2025-06-24,PWR,T05,Short,1333,93.47,124601.01,-559.99
TR008397,2025-06-24,COAL,T07,Long,1299,114.85,149184.63,-2927.79
TR008398,2025-06-24,COAL,T05,Long,1393,119.51,166477.97,2442.77
TR008399,2025-06-24,CO2,T01,Long,323,69.08,22313.21,-342.61
TR008400,2025-06-24,PWR,T02,Short,1722,87.27,150278.52,-1044.14
TR008401,2025-06-24,GAS,T02,Long,1451,37.76,54789.62,-421.33
TR008402,2025-06-24,PWR,T06,Long,264,95.92,25322.77,472.98
TR008403,2025-06-24,PWR,T02,Long,1394,88.27,123045.84,873.8
TR008404,2025-06-24,COAL,T05,Short,243,115.87,28156.65,317.32
TR008405,2025-06-24,CO2,T08,Short,446,77.33,34487.15,-299.8
TR008406,2025-06-25,COAL,T06,Long,370,114.77,42465.22,395.83
TR008407,2025-06-25,CO2,T04,Short,908,73.81,67020.2,404.49
TR008408,2025-06-25,CO2,T03,Short,1888,74.33,140326.05,639.43
TR008409,2025-06-25,COAL,T07,Long,867,116.08,100638.6,-1545.95
TR008410,2025-06-25,GAS,T06,Short,115,39.96,4595.69,-65.91
TR008411,2025-06-25,COAL,T03,Long,417,116.49,48578.2,471.79
TR008412,2025-06-25,CO2,T03,Long,1240,67.21,83336.93,772.98
TR008413,2025-06-25,CO2,T08,Long,1982,67.61,133997.37,3047.57
TR008414,2025-06-25,CO2,T06,Long,897,67.24,60311.55,-422.15
TR008415,2025-06-25,PWR,T06,Long,931,90.46,84217.99,1538.46
TR008416,2025-06-25,COAL,T02,Short,738,112.99,83383.58,-1407.94
TR008417,2025-06-25,GAS,T01,Long,777,39.14,30410.82,552.2
TR008418,2025-06-25,CO2,T02,Short,1871,68.81,128750.37,-3526.21
TR008419,2025-06-25,CO2,T03,Long,1440,81.39,117199.82,3536.12
TR008420,2025-06-25,COAL,T04,Long,1816,117.52,213418.14,-5508.73
TR008421,2025-06-25,COAL,T01,Short,885,115.23,101975.46,-699.44
TR008422,2025-06-25,PWR,T04,Short,1441,97.8,140924.62,-771.01
TR008423,2025-06-25,COAL,T03,Long,1223,124.32,152039.71,-1541.83
TR008424,2025-06-25,PWR,T06,Long,412,80.13,33014.1,-525.07
TR008425,2025-06-25,CO2,T06,Short,1289,68.87,88773.8,1332.48
TR008426,2025-06-25,PWR,T01,Long,1137,94.84,107835.73,-1039.64
TR008427,2025-06-25,COAL,T06,Short,1299,114.83,149160.12,2075.96
TR008428,2025-06-25,COAL,T02,Short,1764,113.18,199656.62,1214.01
TR008429,2025-06-25,COAL,T05,Long,394,113.97,44904.37,-531.99
TR008430,2025-06-26,GAS,T07,Long,904,36.8,33265.99,-39.64
TR008431,2025-06-26,GAS,T05,Short,169,36.82,6222.06,-3.37
TR008432,2025-06-26,COAL,T08,Short,102,114.75,11704.73,-298.71
TR008433,2025-06-26,GAS,T01,Long,1887,38.85,73305.14,-1305.18
TR008434,2025-06-26,CO2,T02,Short,1440,71.11,102404.74,1447.73
TR008435,2025-06-26,COAL,T02,Short,294,118.57,34860.27,-325.85
TR008436,2025-06-26,CO2,T06,Long,1192,74.89,89266.8,-1221.6
TR008437,2025-06-26,GAS,T06,Short,1016,36.29,36871.55,-114.52
TR008438,2025-06-26,PWR,T01,Short,1521,86.71,131889.95,-2863.24
TR008439,2025-06-26,GAS,T07,Short,1894,35.53,67293.9,418.06
TR008440,2025-06-26,PWR,T04,Short,1827,85.52,156251.29,2095.37
TR008441,2025-06-26,COAL,T04,Long,1925,113.54,218571.03,-1423.56
TR008442,2025-06-26,COAL,T08,Long,1114,114.29,127323.57,974.51
TR008443,2025-06-26,CO2,T01,Short,1082,70.45,76221.72,1201.66
TR008444,2025-06-26,PWR,T04,Long,663,83.66,55464.48,894.05
TR008445,2025-06-26,CO2,T08,Long,77,66.5,5120.39,36.29
TR008446,2025-06-26,PWR,T06,Long,1574,102.64,161552.35,3184.23
TR008447,2025-06-26,CO2,T07,Short,1150,74.96,86207.95,763.43
TR008448,2025-06-26,PWR,T04,Long,1087,89.18,96941.18,-1749.14
TR008449,2025-06-26,CO2,T05,Long,1762,74.13,130618.9,-1000.15
TR008450,2025-06-26,COAL,T07,Short,950,113.99,108285.87,-674.82
TR008451,2025-06-26,COAL,T04,Long,970,113.42,110014.57,209.51
TR008452,2025-06-26,GAS,T08,Short,1475,37.62,55489.54,357.61
TR008453,2025-06-26,CO2,T02,Short,305,72.68,22168.37,276.91
TR008454,2025-06-26,COAL,T04,Short,215,116.08,24957.05,259.16
TR008455,2025-06-26,GAS,T04,Long,72,38.61,2779.65,102.86
TR008456,2025-06-26,COAL,T01,Short,1826,114.49,209056.15,-2861.88
TR008457,2025-06-27,GAS,T05,Long,202,38.61,7800.06,-63.34
TR008458,2025-06-27,COAL,T06,Long,198,121.07,23972.19,458.77
TR008459,2025-06-27,COAL,T05,Short,262,116.88,30622.19,-219.64
TR008460,2025-06-27,GAS,T05,Long,715,34.81,24890.73,-99.0
TR008461,2025-06-27,CO2,T06,Long,1361,68.22,92846.42,1083.27
TR008462,2025-06-27,PWR,T02,Long,1020,81.63,83263.49,-701.08
TR008463,2025-06-27,GAS,T03,Long,1874,39.16,73380.74,-109.02
TR008464,2025-06-27,CO2,T03,Short,1200,71.57,85884.19,110.26
TR008465,2025-06-27,COAL,T08,Short,1388,115.66,160539.59,862.26
TR008466,2025-06-27,GAS,T03,Long,525,36.62,19226.28,-14.11
TR008467,2025-06-27,CO2,T06,Short,662,72.94,48287.85,-371.55
TR008468,2025-06-27,GAS,T05,Long,1244,35.04,43594.83,264.88
TR008469,2025-06-27,GAS,T04,Long,1177,36.72,43218.7,-793.68
TR008470,2025-06-27,PWR,T05,Short,1101,86.89,95667.78,-1906.68
TR008471,2025-06-27,GAS,T04,Short,362,36.07,13058.68,-163.21
TR008472,2025-06-27,GAS,T07,Short,1267,37.58,47613.8,403.34
TR008473,2025-06-27,COAL,T01,Long,1071,116.15,124400.15,-704.2
TR008474,2025-06-27,CO2,T03,Short,1645,63.58,104591.57,2049.43
TR008475,2025-06-27,GAS,T02,Long,150,36.68,5501.87,-18.08
TR008476,2025-06-27,CO2,T04,Short,912,75.92,69237.78,730.58
TR008477,2025-06-27,COAL,T05,Long,1034,110.25,114000.66,3134.45
TR008478,2025-06-27,COAL,T01,Long,713,115.14,82097.09,-724.97
TR008479,2025-06-27,COAL,T01,Long,1696,116.87,198217.23,1816.29
TR008480,2025-06-27,PWR,T01,Short,1905,72.32,137770.06,-996.6
TR008481,2025-06-27,GAS,T04,Long,1481,39.51,58519.26,-746.15
TR008482,2025-06-27,PWR,T02,Short,324,85.16,27591.71,-67.92
TR008483,2025-06-27,GAS,T07,Short,1268,37.13,47083.83,1403.84
TR008484,2025-06-30,CO2,T01,Long,1611,71.77,115626.1,2165.68
TR008485,2025-06-30,CO2,T04,Long,1633,75.55,123372.71,2268.14
TR008486,2025-06-30,GAS,T08,Long,945,36.83,34804.94,967.56
TR008487,2025-06-30,COAL,T02,Long,1000,121.92,121918.94,911.08
TR008488,2025-06-30,GAS,T01,Short,673,36.55,24599.86,-142.99
TR008489,2025-06-30,PWR,T03,Short,1212,94.22,114192.32,-3750.08
TR008490,2025-06-30,GAS,T06,Long,657,37.78,24821.24,-203.78
TR008491,2025-06-30,PWR,T02,Long,1965,83.65,164362.95,4382.88
TR008492,2025-06-30,CO2,T06,Short,1887,71.45,134827.88,-478.42
TR008493,2025-06-30,CO2,T04,Short,1765,60.7,107142.59,-2856.53
TR008494,2025-06-30,COAL,T08,Long,521,116.88,60892.96,330.32
TR008495,2025-06-30,PWR,T02,Short,377,95.72,36085.67,-844.9
TR008496,2025-06-30,PWR,T01,Long,1169,88.64,103622.53,-1564.92
TR008497,2025-06-30,CO2,T02,Long,1711,70.64,120870.12,-1164.64
TR008498,2025-06-30,PWR,T07,Long,424,80.35,34069.95,-45.8
TR008499,2025-06-30,PWR,T03,Long,588,82.39,48447.11,-497.82
TR008500,2025-06-30,CO2,T05,Long,1351,68.9,93084.07,405.13
TR008501,2025-06-30,COAL,T02,Short,1131,114.35,129331.99,2797.93
TR008502,2025-06-30,CO2,T06,Long,1701,76.34,129857.05,4082.85
TR008503,2025-07-01,PWR,T08,Long,1069,84.92,90776.85,80.93
TR008504,2025-07-01,CO2,T02,Long,1691,69.71,117884.74,-4201.54
TR008505,2025-07-01,PWR,T06,Short,251,86.92,21817.11,371.46
TR008506,2025-07-01,CO2,T06,Short,1648,67.82,111759.88,-1705.78
TR008507,2025-07-01,CO2,T04,Short,1618,72.76,117719.64,1169.82
TR008508,2025-07-01,COAL,T08,Long,1790,114.9,205666.18,-5936.29
TR008509,2025-07-01,CO2,T06,Short,1379,72.58,100091.57,-753.1
TR008510,2025-07-01,GAS,T04,Long,1220,37.38,45599.3,-854.71
TR008511,2025-07-01,GAS,T05,Long,174,36.82,6407.39,-52.86
TR008512,2025-07-01,CO2,T01,Short,315,66.01,20792.52,97.97
TR008513,2025-07-01,CO2,T03,Short,1132,72.48,82048.67,-887.32
TR008514,2025-07-01,PWR,T02,Long,1646,85.57,140846.45,3164.9
TR008515,2025-07-01,GAS,T01,Short,803,37.38,30019.79,743.54
TR008516,2025-07-01,COAL,T01,Long,676,120.38,81376.19,1958.48
TR008517,2025-07-01,GAS,T03,Short,192,32.83,6303.39,-71.05
TR008518,2025-07-01,COAL,T05,Short,1555,128.81,200294.34,3181.01
TR008519,2025-07-01,COAL,T02,Short,1718,116.96,200932.14,-1505.43
TR008520,2025-07-01,CO2,T05,Short,1684,69.08,116327.3,-2120.28
TR008521,2025-07-01,GAS,T06,Short,792,39.77,31495.94,-365.37
TR008522,2025-07-01,COAL,T03,Short,1933,112.46,217389.42,-4259.44
TR008523,2025-07-01,CO2,T08,Long,427,77.75,33200.69,163.9
TR008524,2025-07-02,PWR,T06,Long,1873,85.06,159325.03,-1030.05
TR008525,2025-07-02,COAL,T05,Short,413,109.76,45332.71,-61.75
TR008526,2025-07-02,COAL,T07,Short,876,120.52,105578.57,-1866.68
TR008527,2025-07-02,COAL,T07,Long,537,116.52,62572.25,-89.07
TR008528,2025-07-02,COAL,T07,Short,1325,116.4,154226.3,4632.53
TR008529,2025-07-02,COAL,T03,Long,1284,113.52,145756.29,-470.24
TR008530,2025-07-02,GAS,T05,Long,821,35.46,29114.35,-422.13
TR008531,2025-07-02,PWR,T03,Long,214,93.81,20076.03,-89.61
TR008532,2025-07-02,COAL,T01,Long,1593,113.76,181217.92,-1924.04
TR008533,2025-07-02,CO2,T07,Long,1251,68.58,85794.28,-1993.73
TR008534,2025-07-02,CO2,T01,Long,62,69.95,4336.89,81.63
TR008535,2025-07-02,GAS,T03,Short,1441,36.87,53124.53,141.97
TR008536,2025-07-02,GAS,T07,Short,1202,33.99,40860.74,-264.54
TR008537,2025-07-02,GAS,T06,Long,1660,37.67,62525.4,1642.96
TR008538,2025-07-02,GAS,T06,Short,782,36.85,28820.27,161.07
TR008539,2025-07-02,CO2,T02,Short,1510,72.7,109769.62,-383.47
TR008540,2025-07-02,GAS,T04,Long,834,38.18,31841.05,-853.82
TR008541,2025-07-02,CO2,T02,Short,1917,62.76,120306.46,-1345.9
TR008542,2025-07-02,PWR,T05,Long,1038,83.73,86909.02,-2488.61
TR008543,2025-07-02,GAS,T02,Short,1302,38.71,50401.18,-254.92
TR008544,2025-07-02,CO2,T07,Long,1034,71.37,73796.22,1056.47
TR008545,2025-07-02,PWR,T07,Long,1843,85.32,157248.84,1981.13
TR008546,2025-07-03,GAS,T07,Long,353,37.55,13254.23,-56.96
TR008547,2025-07-03,GAS,T01,Long,1932,36.55,70605.85,-17.24
TR008548,2025-07-03,GAS,T02,Long,941,38.15,35901.87,-343.02
TR008549,2025-07-03,GAS,T08,Long,1458,37.21,54250.13,1034.32
TR008550,2025-07-03,PWR,T07,Long,858,90.21,77403.29,1612.22
TR008551,2025-07-03,GAS,T08,Long,1977,37.61,74353.19,-1999.27
